date,fighter1,fighter2,odds1,odds2,prob1,prob2,pick,pick_odds,pick_prob,ev1,ev2,winner,pick_correct,actual_pnl,bet,skip_reason,error,female
2025-09-28,Luana Carolina,Michelle Montague,176,-210,0.36455027759075165,0.6354497224092484,Michelle Montague,-210.0,0.6354497224092484,0.006158766150474504,-0.06195517168158576,Michelle Montague,True,0.47619047619047616,False,min_fights,False,True
2025-10-12,Charles Oliveira,Mateusz Gamrot,-108,-108,0.5425725728273392,0.4574274271726608,Charles Oliveira,-108.0,0.5425725728273392,0.044954584704505085,-0.11902865877857915,Charles Oliveira,True,0.9259259259259259,False,favorite confidence (54.3% < 70.0%),False,False
2025-10-12,Deiveson Figueiredo,Montel Jackson,265,-330,0.3079172968864441,0.6920827031135559,Montel Jackson,-330.0,0.6920827031135559,0.12389813363552094,-0.09819526563991199,Deiveson Figueiredo,False,-1.0,False,favorite confidence (69.2% < 70.0%),False,False
2025-10-12,Joel Alvarez,Vicente Luque,-650,410,0.7624401748180389,0.23755982518196106,Joel Alvarez,-650.0,0.7624401748180389,-0.1202613367484166,0.2115551084280013,Joel Alvarez,True,0.15384615384615385,False,favorite cap (-650 <= -400),False,False
2025-10-18,Brendan Allen,Reinier de Ridder,184,-220,0.45482051372528076,0.5451794862747192,Reinier de Ridder,-220.0,0.5451794862747192,0.2916902589797974,-0.20701165632768112,Brendan Allen,False,-1.0,False,favorite confidence (54.5% < 70.0%),False,False
2025-10-18,Kevin Holland,Mike Malott,-110,-106,0.643713042140007,0.356286957859993,Kevin Holland,-110.0,0.643713042140007,0.22890671681274066,-0.3075932705739759,Mike Malott,False,-1.0,False,favorite confidence (64.4% < 70.0%),False,False
2025-10-18,Aiemann Zahabi,Marlon Vera,-132,112,0.5020350813865662,0.49796491861343384,Aiemann Zahabi,-132.0,0.5020350813865662,-0.11763531150239886,0.05568562746047978,Aiemann Zahabi,True,0.7575757575757576,False,favorite confidence (50.2% < 70.0%),False,False
2025-10-18,Jasmine Jasudavicius,Manon Fiorot,190,-230,0.40133771300315857,0.5986622869968414,Manon Fiorot,-230.0,0.5986622869968414,0.16387936770915978,-0.14104976213496667,Manon Fiorot,True,0.43478260869565216,False,favorite confidence (59.9% < 70.0%),False,True
2025-10-18,Charles Jourdain,Davey Grant,-190,160,0.5549405664205551,0.4450594335794449,Charles Jourdain,-190.0,0.5549405664205551,-0.15298545125283697,0.15715452730655677,Charles Jourdain,True,0.5263157894736842,False,favorite confidence (55.5% < 70.0%),False,False
2025-10-18,Kyle Nelson,Matt Frevola,-132,112,0.4535669684410095,0.5464330315589905,Matt Frevola,112.0,0.5464330315589905,-0.20282169183095294,0.15843802690505993,Kyle Nelson,False,-1.0,False,underdog edge (7.5% < 10.0%),False,False
2025-10-18,Drew Dober,Kyle Prepolec,-330,265,0.665304958820343,0.334695041179657,Drew Dober,-330.0,0.665304958820343,-0.13308747790076517,0.221636900305748,Drew Dober,True,0.30303030303030304,False,favorite confidence (66.5% < 70.0%),False,False
2025-10-18,Aoriqileng,Cody Gibson,160,-190,0.5245753526687622,0.4754246473312378,Aoriqileng,160.0,0.5245753526687622,0.36389591693878176,-0.2743518540733739,Aoriqileng,True,1.6,False,underdog confidence (52.5% < 53.0%),False,False
2025-10-18,Cody Gibson,Qileng Aori,-182,145,,,,,,,,,,,False,min_fights,True,
2025-10-18,Bruno Silva,Hyunsung Park,188,-225,0.36429183185100555,0.6357081681489944,Hyunsung Park,-225.0,0.6357081681489944,0.04916047573089599,-0.08175486822923028,Bruno Silva,False,-1.0,False,favorite confidence (63.6% < 70.0%),False,False
2025-10-18,Danny Barlow,Djorden Santos,-250,205,0.5603460222482681,0.4396539777517319,Danny Barlow,-250.0,0.5603460222482681,-0.21551556885242462,0.34094463214278214,Djorden Santos,False,-1.0,False,min_fights,False,False
2025-10-18,Ravena Oliveira,Stephanie Luciano,265,-330,0.34003710746765137,0.6599628925323486,Stephanie Luciano,-330.0,0.6599628925323486,0.2411354422569275,-0.14004835215481845,Stephanie Luciano,True,0.30303030303030304,False,min_fights,False,True
2025-10-18,Azamat Bekoev,Yousri Belgaroui,-295,240,0.70393505692482,0.29606494307518005,Azamat Bekoev,-295.0,0.70393505692482,-0.05744288988032584,0.006620806455612138,Yousri Belgaroui,False,-1.0,False,min_fights,False,False
2025-10-18,Melissa Croden,Tainara Lisboa,-132,112,0.6472520977258682,0.3527479022741318,Melissa Croden,-132.0,0.6472520977258682,0.13759459600304114,-0.2521744471788406,Melissa Croden,True,0.7575757575757576,False,min_fights,False,True
2025-10-25,Ciryl Gane,Tom Aspinall,315,-400,0.2561901807785034,0.7438098192214966,Tom Aspinall,-400.0,0.7438098192214966,0.06318925023078914,-0.07023772597312927,,,,False,favorite cap (-400 <= -400),False,False
2025-10-25,Mackenzie Dern,Virna Jandiroba,-134,114,0.5188955366611481,0.48110446333885193,Mackenzie Dern,-134.0,0.5188955366611481,-0.09386898821859213,0.02956355154514312,Mackenzie Dern,True,0.746268656716418,False,favorite confidence (51.9% < 70.0%),False,True
2025-10-25,Mario Bautista,Umar Nurmagomedov,460,-620,0.2168450430035591,0.7831549569964409,Umar Nurmagomedov,-620.0,0.7831549569964409,0.21433224081993096,-0.09052972735897188,Umar Nurmagomedov,True,0.16129032258064516,False,favorite cap (-620 <= -400),False,False
2025-10-25,Alexander Volkov,Jailton Almeida,166,-198,0.2517053335905075,0.7482946664094925,Jailton Almeida,-198.0,0.7482946664094925,-0.33046381264925007,0.1262212656062059,Alexander Volkov,False,-1.0,True,,False,False
2025-10-25,Aleksandar Rakic,Azamat Murzakanov,-118,100,0.3864792585372925,0.6135207414627075,Azamat Murzakanov,100.0,0.6135207414627075,-0.2859959460921207,0.22704148292541504,Azamat Murzakanov,True,1.0,True,,False,False
2025-10-25,Nasrat Haqparast,Quillan Salkilld,102,-120,0.22938285768032074,0.7706171423196793,Quillan Salkilld,-120.0,0.7706171423196793,-0.5366466274857521,0.4127980942527454,Quillan Salkilld,True,0.8333333333333334,False,min_fights,False,False
2025-10-25,Ikram Aliskerov,Junyong Park,-230,190,0.4760865867137909,0.5239134132862091,Junyong Park,190.0,0.5239134132862091,-0.3169192451497783,0.5193488985300063,Ikram Aliskerov,False,-1.0,False,underdog confidence (52.4% < 53.0%),False,False
2025-10-25,Ludovit Klein,Mateusz Rebecki,-126,108,0.5757903605699539,0.4242096394300461,Ludovit Klein,-126.0,0.5757903605699539,0.03276683721277446,-0.11764394998550409,Ludovit Klein,True,0.7936507936507936,False,favorite confidence (57.6% < 70.0%),False,False
2025-10-25,Louie Sutherland,Valter Walker,320,-405,0.24747155606746674,0.7525284439325333,Valter Walker,-405.0,0.7525284439325333,0.03938053548336029,-0.06166206373844618,Valter Walker,True,0.24691358024691357,False,min_fights,False,False
2025-10-25,Jose Delgado,Nathaniel Wood,-162,136,0.4675964266061783,0.5324035733938217,Nathaniel Wood,136.0,0.5324035733938217,-0.24376380388383512,0.25647243320941926,Nathaniel Wood,True,1.36,False,min_fights,False,False
2025-10-25,Chris Barnett,Hamdy Abdelwahab,340,-430,0.23212847113609314,0.7678715288639069,Hamdy Abdelwahab,-430.0,0.7678715288639069,0.021365272998809748,-0.05355369698169621,Hamdy Abdelwahab,True,0.23255813953488372,False,favorite cap (-430 <= -400),False,False
2025-10-25,Azat Maksum,Mitch Raposo,-500,385,0.49037984013557434,0.5096201598644257,Mitch Raposo,385.0,0.5096201598644257,-0.4115441918373108,1.4716577753424644,Mitch Raposo,True,3.85,False,min_fights,False,False
2025-10-25,Jaqueline Amorim,Mizuki Inoue,-490,380,,,,,,,,,,,False,prediction_failed,True,
2025-11-01,David Onama,Steve Garcia,118,-138,0.36979761719703674,0.6302023828029633,Steve Garcia,-138.0,0.6302023828029633,-0.19384119451045995,0.08687077613844385,Steve Garcia,True,0.7246376811594203,False,favorite confidence (63.0% < 70.0%),False,False
2025-11-01,Ante Delija,Waldo Cortes-Acosta,-130,110,0.4365285485982895,0.5634714514017105,Waldo Cortes-Acosta,110.0,0.5634714514017105,-0.22768026017225707,0.18329004794359216,,,,False,min_fights,False,False
2025-11-01,Jeremiah Wells,Themba Gorimbo,132,-166,0.4224695712327957,0.5775304287672043,Themba Gorimbo,-166.0,0.5775304287672043,-0.019870594739913927,-0.07455967438508226,Jeremiah Wells,False,-1.0,False,favorite confidence (57.8% < 70.0%),False,False
2025-11-01,Isaac Dulgarian,Yadier Del Valle,-146,124,0.6277207881212234,0.37227921187877655,Isaac Dulgarian,-146.0,0.6277207881212234,0.057666533409732657,-0.16609456539154055,Yadier del Valle,False,-1.0,False,min_fights,False,False
2025-11-01,Charles Radtke,Daniel Frunza,-172,144,0.5690719485282898,0.4309280514717102,Charles Radtke,-172.0,0.5690719485282898,-0.10007226744363473,0.05146444559097285,Charles Radtke,True,0.5813953488372093,False,min_fights,False,False
2025-11-01,Allan Nascimento,Cody Durden,-310,250,0.6011168658733368,0.3988831341266632,Allan Nascimento,-310.0,0.6011168658733368,-0.2049744677159094,0.39609096944332123,Allan Nascimento,True,0.3225806451612903,False,favorite confidence (60.1% < 70.0%),False,False
2025-11-01,Billy Elekana,Kevin Christian,-270,220,0.5168160647153854,0.48318393528461456,Billy Elekana,-270.0,0.5168160647153854,-0.29177057798261996,0.5461885929107666,Billy Elekana,True,0.37037037037037035,False,min_fights,False,False
2025-11-01,Chang Ho Lee,Timmy Cuamba,-108,-108,,,,,,,,,,,False,min_fights,True,
2025-11-01,Donte Johnson,Sedriques Dumas,-350,280,0.7892197743058205,0.21078022569417953,Donte Johnson,-350.0,0.7892197743058205,0.014711138393197737,-0.19903514236211783,Donte Johnson,True,0.2857142857142857,False,min_fights,False,False
2025-11-01,Ketlen Vieira,Norma Dumont,146,-174,0.292799636721611,0.707200363278389,Norma Dumont,-174.0,0.707200363278389,-0.27971289366483687,0.11363735366826766,Norma Dumont,True,0.5747126436781609,True,,False,True
2025-11-01,Alice Ardelean,Montserrat Ruiz,-360,290,,,,,,,,,,,False,min_fights,True,
2025-11-01,Phil Rowe,Seokhyeon Ko,152,-180,0.3393619656562805,0.6606380343437195,Seokhyeon Ko,-180.0,0.6606380343437195,-0.14480784654617307,0.027659164534674763,Seokhyeon Ko,True,0.5555555555555556,False,min_fights,False,False
2025-11-01,Ariane Carnelossi,Talita Alencar,188,-225,0.5042373687028885,0.4957626312971115,Ariane Carnelossi,188.0,0.5042373687028885,0.45220362186431884,-0.2838984214597278,Talita Alencar,False,-1.0,False,underdog confidence (50.4% < 53.0%),False,True
2025-11-09,Gabriel Bonfim,Randy Brown,-164,138,0.5010169148445129,0.49898308515548706,Gabriel Bonfim,-164.0,0.5010169148445129,-0.19348496634785722,0.18757974267005917,Gabriel Bonfim,True,0.6097560975609756,False,favorite confidence (50.1% < 70.0%),False,False
2025-11-09,Joseph Morales,Matt Schnell,-490,380,0.6721234023571014,0.32787659764289856,Joseph Morales,-490.0,0.6721234023571014,-0.1907085563455309,0.573807668685913,Joseph Morales,True,0.20408163265306123,False,favorite cap (-490 <= -400),False,False
2025-11-09,Muslim Salikhov,Uros Medic,110,-130,0.3347010165452957,0.6652989834547043,Uros Medic,-130.0,0.6652989834547043,-0.29712786525487894,0.1770674322660153,Uros Medic,True,0.7692307692307693,False,favorite confidence (66.5% < 70.0%),False,False
2025-11-09,Chris Padilla,Ismael Bonfim,-118,100,0.4992290437221527,0.5007709562778473,Ismael Bonfim,100.0,0.5007709562778473,-0.07769549549636195,0.00154191255569458,Chris Padilla,False,-1.0,False,underdog confidence (50.1% < 53.0%),False,False
2025-11-09,Christian Leroy Duncan,Marco Tulio,140,-166,0.6563416123390198,0.3436583876609802,Christian Leroy Duncan,140.0,0.6563416123390198,0.5752198696136473,-0.4493184872420437,Christian Leroy Duncan,True,1.4,True,,False,False
2025-11-15,Islam Makhachev,Jack Della Maddalena,-320,260,0.6036198735237122,0.39638012647628784,Islam Makhachev,-320.0,0.6036198735237122,-0.2077489160001278,0.42696845531463623,Islam Makhachev,True,0.3125,False,favorite confidence (60.4% < 70.0%),False,False
2025-11-15,Valentina Shevchenko,Zhang Weili,-142,120,0.359507218003273,0.640492781996727,Zhang Weili,120.0,0.640492781996727,-0.3873186848113235,0.4090841203927994,Valentina Shevchenko,False,-1.0,True,,False,True
2025-11-15,Michael Morales,Sean Brady,128,-152,0.7591738253831863,0.24082617461681366,Michael Morales,128.0,0.7591738253831863,0.7309163218736648,-0.6007355526089668,Michael Morales,True,1.28,True,,False,False
2025-11-15,Carlos Prates,Leon Edwards,-154,130,0.6830345094203949,0.3169654905796051,Carlos Prates,-154.0,0.6830345094203949,0.12656341164143053,-0.2709793716669083,Carlos Prates,True,0.6493506493506493,False,favorite confidence (68.3% < 70.0%),False,False
2025-11-15,Beneil Dariush,Benoit Saint-Denis,160,-190,,,,,,,,,,,False,min_fights,True,
2025-11-15,Bo Nickal,Rodolfo Vieira,-245,200,0.5123484283685684,0.4876515716314316,Bo Nickal,-245.0,0.5123484283685684,-0.2785297641340567,0.46295471489429474,Bo Nickal,True,0.40816326530612246,False,favorite confidence (51.2% < 70.0%),False,False
2025-11-15,Gregory Rodrigues,Roman Kopylov,-196,164,0.47396719455718994,0.5260328054428101,Roman Kopylov,164.0,0.5260328054428101,-0.2842128082197539,0.38872660636901846,Gregory Rodrigues,False,-1.0,False,underdog confidence (52.6% < 53.0%),False,False
2025-11-15,Erin Blanchfield,Tracy Cortez,-330,265,0.6307126432657242,0.3692873567342758,Erin Blanchfield,-330.0,0.6307126432657242,-0.17816231332042,0.34789885208010674,Erin Blanchfield,True,0.30303030303030304,False,favorite confidence (63.1% < 70.0%),False,True
2025-11-15,Ethyn Ewing,Malcolm Wellmaker,330,-420,0.4964653253555298,0.5035346746444702,Malcolm Wellmaker,-420.0,0.5035346746444702,1.134800899028778,-0.3765761171068464,Ethyn Ewing,False,-1.0,False,min_fights,False,False
2025-11-15,Gerald Meerschaert,Kyle Daukaus,370,-480,0.4290325492620468,0.5709674507379532,Kyle Daukaus,-480.0,0.5709674507379532,1.0164529815316201,-0.3100809970249732,Kyle Daukaus,True,0.20833333333333334,False,favorite cap (-480 <= -400),False,False
2025-11-15,Chepe Mariscal,Pat Sabbatini,-102,-116,,,,,,,,,,,False,min_fights,True,
2025-11-15,Angela Hill,Fatima Kline,440,-590,0.25144360959529877,0.7485563904047012,Fatima Kline,-590.0,0.7485563904047012,0.35779549181461334,-0.12456964511992569,Fatima Kline,True,0.1694915254237288,False,favorite cap (-590 <= -400),False,True
2025-11-22,Arman Tsarukyan,Dan Hooker,-750,530,0.7782100215554237,0.22178997844457626,Arman Tsarukyan,-750.0,0.7782100215554237,-0.11802864223718644,0.3972768642008304,Arman Tsarukyan,True,0.13333333333333333,False,favorite cap (-750 <= -400),False,False
2025-11-22,Belal Muhammad,Ian Machado Garry,235,-290,0.24209530651569366,0.7579046934843063,Ian Machado Garry,-290.0,0.7579046934843063,-0.1889807231724262,0.01925113951337748,Ian Machado Garry,True,0.3448275862068966,True,,False,False
2025-11-22,Alonzo Menifield,Volkan Oezdemir,190,-230,0.3592102974653244,0.6407897025346756,Volkan Oezdemir,-230.0,0.6407897025346756,0.041709862649440765,-0.08060607897198718,Volkan Oezdemir,True,0.43478260869565216,False,favorite confidence (64.1% < 70.0%),False,False
2025-11-22,Jack Hermansson,Myktybek Orolbai,166,-198,0.431147500872612,0.568852499127388,Myktybek Orolbai,-198.0,0.568852499127388,0.1468523523211479,-0.1438482588890827,Myktybek Orolbai,True,0.5050505050505051,False,favorite confidence (56.9% < 70.0%),False,False
2025-11-22,Shamil Gaziev,Waldo Cortes-Acosta,126,-148,0.5531538426876068,0.4468461573123932,Shamil Gaziev,126.0,0.5531538426876068,0.25012768447399136,-0.2512307634224763,,,,True,,False,False
2025-11-22,Kyoji Horiguchi,Tagir Ulanbekov,194,-235,0.4129010736942291,0.5870989263057709,Tagir Ulanbekov,-235.0,0.5870989263057709,0.21392915666103363,-0.16307174335134791,Kyoji Horiguchi,False,-1.0,False,favorite confidence (58.7% < 70.0%),False,False
2025-11-22,Bogdan Grad,Luke Riley,205,-250,0.6621945649385452,0.3378054350614548,Bogdan Grad,205.0,0.6621945649385452,1.0196934230625627,-0.5270723909139633,Luke Riley,False,-1.0,False,min_fights,False,False
2025-11-22,Nicolas Dalby,Saygid Izagakhmaev,270,-335,0.33954890072345734,0.6604510992765427,Saygid Izagakhmaev,-335.0,0.6604510992765427,0.2563309326767922,-0.14239931884986254,Nicolas Dalby,False,-1.0,False,min_fights,False,False
2025-11-22,Alex Perez,Asu Almabayev,172,-205,0.5220594108104706,0.4779405891895294,Alex Perez,172.0,0.5220594108104706,0.42000159740447995,-0.2889176599863099,Asu Almabayev,False,-1.0,False,underdog confidence (52.2% < 53.0%),False,False
2025-11-22,Abdulrakhman Yakhyaev,Rafael Cerqueira,-1600,900,,,,,,,,,,,False,min_fights,True,
2025-11-22,Nurullo Aliev,Shem Rock,-320,260,0.7662400305271149,0.23375996947288513,Nurullo Aliev,-320.0,0.7662400305271149,0.0056900400668382645,-0.1584641098976135,Nurullo Aliev,True,0.3125,False,min_fights,False,False
2025-11-22,Aleksandre Topuria,Bekzat Almakhan,-138,118,0.4347529262304306,0.5652470737695694,Bekzat Almakhan,118.0,0.5652470737695694,-0.25020872142867767,0.23223862081766122,Aleksandre Topuria,False,-1.0,False,min_fights,False,False
2025-11-22,Ismail Naurdiev,Ryan Loder,-124,106,0.6762440353631973,0.3237559646368027,Ismail Naurdiev,-124.0,0.6762440353631973,0.22160212839803384,-0.33306271284818645,Ismail Naurdiev,True,0.8064516129032258,False,min_fights,False,False
2025-11-22,Denzel Freeman,Marek Bujlo,-230,190,0.2996402978897095,0.7003597021102905,Marek Bujlo,190.0,0.7003597021102905,-0.5700813117234603,1.0310431361198424,Denzel Freeman,False,-1.0,False,min_fights,False,False
2025-12-07,Merab Dvalishvili,Petr Yan,-375,300,0.566469356417656,0.43353064358234406,Merab Dvalishvili,-375.0,0.566469356417656,-0.2824721485376358,0.7341225743293762,Petr Yan,False,-1.0,False,favorite confidence (56.6% < 70.0%),False,False
2025-12-07,Alexandre Pantoja,Joshua van,-210,176,0.21434220671653748,0.7856577932834625,Joshua van,176.0,0.7856577932834625,-0.6835900757993971,1.1684155094623565,Joshua Van,True,1.76,True,,False,False
2025-12-07,Brandon Moreno,Tatsuro Taira,-102,-116,0.3398999571800232,0.6601000428199768,Tatsuro Taira,-116.0,0.6601000428199768,-0.3268647906826992,0.22915180387168088,Tatsuro Taira,True,0.8620689655172413,False,favorite confidence (66.0% < 70.0%),False,False
2025-12-07,Henry Cejudo,Payton Talbott,205,-250,0.36289045214653015,0.6371095478534698,Payton Talbott,-250.0,0.6371095478534698,0.10681587904691692,-0.10804663300514222,Payton Talbott,True,0.4,False,favorite confidence (63.7% < 70.0%),False,False
2025-12-07,Bogdan Guskov,Jan Blachowicz,-126,108,0.6507881283760071,0.3492118716239929,Bogdan Guskov,-126.0,0.6507881283760071,0.16728664296013962,-0.2736393070220947,,,,False,favorite confidence (65.1% < 70.0%),False,False
2025-12-07,Grant Dawson,Manuel Torres,-270,220,0.48674947023391724,0.5132505297660828,Manuel Torres,220.0,0.5132505297660828,-0.3329729481979653,0.6424016952514648,Manuel Torres,True,2.2,False,underdog confidence (51.3% < 53.0%),False,False
2025-12-07,Chris Duncan,Terrance McKinney,-126,108,0.4819081127643585,0.5180918872356415,Terrance McKinney,108.0,0.5180918872356415,-0.1356251310734522,0.07763112545013429,Chris Duncan,False,-1.0,False,underdog confidence (51.8% < 53.0%),False,False
2025-12-07,Karine Silva,Maycee Barber,184,-220,0.20157361030578613,0.7984263896942139,Maycee Barber,-220.0,0.7984263896942139,-0.4275309467315674,0.1613474759188565,Maycee Barber,True,0.45454545454545453,True,,False,True
2025-12-07,Fares Ziam,Nazim Sadykhov,-188,158,0.7554298862814903,0.24457011371850967,Fares Ziam,-188.0,0.7554298862814903,0.15725429387802775,-0.36900910660624503,Fares Ziam,True,0.5319148936170213,True,,False,False
2025-12-07,Brunno Ferreira,Marvin Vettori,108,-130,0.5496799051761627,0.4503200948238373,Brunno Ferreira,108.0,0.5496799051761627,0.1433342027664185,-0.20327983223474938,Brunno Ferreira,True,1.08,False,underdog edge (6.9% < 10.0%),False,False
2025-12-07,Edson Barboza,Jalin Turner,360,-460,0.31850211322307587,0.6814978867769241,Jalin Turner,-460.0,0.6814978867769241,0.465109720826149,-0.17035039870635324,Jalin Turner,True,0.21739130434782608,False,favorite cap (-460 <= -400),False,False
2025-12-07,Ibo Aslan,Iwo Baraniewski,180,-215,0.3834288865327835,0.6165711134672165,Iwo Baraniewski,-215.0,0.6165711134672165,0.07360088229179385,-0.09665162445500841,Iwo Baraniewski,True,0.46511627906976744,False,min_fights,False,False
2025-12-14,Brandon Royval,Manel Kape,230,-310,0.46910014748573303,0.530899852514267,Manel Kape,-310.0,0.530899852514267,0.5480304867029189,-0.2978421305456469,Manel Kape,True,0.3225806451612903,False,favorite confidence (53.1% < 70.0%),False,False
2025-12-14,Giga Chikadze,Kevin Vallejos,235,-320,0.30305950343608856,0.6969404965639114,Kevin Vallejos,-320.0,0.6969404965639114,0.01524933651089666,-0.08526559825986624,Kevin Vallejos,True,0.3125,False,favorite confidence (69.7% < 70.0%),False,False
2025-12-14,Cesar Almeida,Cezary Oleksiejczuk,176,-230,0.4154651612043381,0.5845348387956619,Cezary Oleksiejczuk,-230.0,0.5845348387956619,0.14668384492397313,-0.1613195791192677,Cezary Oleksiejczuk,True,0.43478260869565216,False,min_fights,False,False
2025-12-14,Melquizael Costa,Morgan Charriere,-111,-115,0.7468668073415756,0.2531331926584244,Melquizael Costa,-111.0,0.7468668073415756,0.4197197869285807,-0.5267509876385978,Melquizael Costa,True,0.9009009009009009,True,,False,False
2025-12-14,Kennedy Nzechukwu,Marcus Buchecha,-140,110,0.5836530327796936,0.4163469672203064,Kennedy Nzechukwu,-140.0,0.5836530327796936,0.0005480561937604711,-0.12567136883735652,,,,False,min_fights,False,False
2025-12-14,Bobby Green,Lance Gibson Jr,-245,186,0.6385059803724289,0.3614940196275711,Bobby Green,-245.0,0.6385059803724289,-0.10087933376127362,0.03387289613485345,,,,False,min_fights,False,False
2025-12-14,Amanda Lemos,Gillian Robertson,158,-205,0.3407381772994995,0.6592618227005005,Gillian Robertson,-205.0,0.6592618227005005,-0.1208955025672912,-0.019147044274865133,Gillian Robertson,True,0.4878048780487805,False,favorite confidence (65.9% < 70.0%),False,True
2025-12-14,Isaac Thomson,Joanderson Brito,186,-245,0.4432970732450485,0.5567029267549515,Joanderson Brito,-245.0,0.5567029267549515,0.26782962948083877,-0.2160713888552724,Joanderson Brito,True,0.40816326530612246,False,min_fights,False,False
2025-12-14,Neil Magny,Yaroslav Amosov,300,-430,0.6345215886831284,0.36547841131687164,Neil Magny,300.0,0.6345215886831284,1.5380863547325134,-0.5495266093071117,Yaroslav Amosov,False,-1.0,False,min_fights,False,False
2025-12-14,Sean Sharaf,Steven Asplund,190,-250,0.6269897371530533,0.3730102628469467,Sean Sharaf,190.0,0.6269897371530533,0.8182702377438544,-0.4777856320142746,Steven Asplund,False,-1.0,False,min_fights,False,False
2025-12-14,Luana Santos,Melissa Croden,-140,110,0.494688019156456,0.505311980843544,Melissa Croden,110.0,0.505311980843544,-0.15196339573178974,0.06115515977144248,Luana Santos,False,-1.0,False,min_fights,False,True
2025-12-14,Allen Frye,Guilherme Pat,142,-184,0.6251943707466125,0.37480562925338745,Allen Frye,142.0,0.6251943707466125,0.5129703772068023,-0.4214956591958585,,,,False,min_fights,False,False
2025-12-14,Jamey-Lyn Horth,Tereza Bleda,122,-156,0.4046719968318939,0.5953280031681061,Tereza Bleda,-156.0,0.5953280031681061,-0.1016281670331955,-0.023051481980543853,Jamey-Lyn Horth,False,-1.0,False,favorite confidence (59.5% < 70.0%),False,True
2025-01-18,Benardo Sopaj,Ricky Turcios,-295,240,0.5894356518983841,0.4105643481016159,Benardo Sopaj,-295.0,0.5894356518983841,-0.21075565254284165,0.39591878354549404,Benardo Sopaj,True,0.3389830508474576,False,min_fights,False,False
2025-01-18,Clayton Carpenter,Tagir Ulanbekov,310,-390,0.5587987154722214,0.4412012845277786,Clayton Carpenter,310.0,0.5587987154722214,1.2910747334361077,-0.44567018097791916,Tagir Ulanbekov,False,-1.0,False,min_fights,False,False
2025-03-08,Djorden Santos,Ozzy Diaz,-198,166,0.6959081143140793,0.3040918856859207,Djorden Santos,-198.0,0.6959081143140793,0.047376858917149656,-0.19111558407545093,Ozzy Diaz,False,-1.0,False,min_fights,False,False
2025-03-08,Rafael Fiziev,Justin Gaethje,-160,135,0.529758095741272,0.470241904258728,Rafael Fiziev,-160.0,0.529758095741272,-0.13914309442043304,0.10506847500801086,Justin Gaethje,False,-1.0,False,favorite confidence (53.0% < 70.0%),False,False
2025-03-08,King Green,Mauricio Ruffy,400,-550,0.4259319603443146,0.5740680396556854,Mauricio Ruffy,-550.0,0.5740680396556854,1.1296598017215729,-0.32155595313418994,Mauricio Ruffy,True,0.18181818181818182,False,min_fights,False,False
2025-03-08,Rei Tsuruya,Josh Van,400,-550,,,,,,,,,,,False,min_fights,True,
2025-05-10,Bruno Silva,Marc Andre Barriault,136,-162,,,,,,,,,,,False,min_fights,True,
2025-05-10,Daniel Santos,Jeong Yeong Lee,114,-134,,,,,,,,,,,False,min_fights,True,
2025-05-10,Bekzat Almakhan,Brad Katona,-142,120,0.31563106179237366,0.6843689382076263,Brad Katona,120.0,0.6843689382076263,-0.4620935425791942,0.5056116640567779,Bekzat Almakhan,False,-1.0,False,min_fights,False,False
2025-06-07,Ariane da Silva,Wang Cong,460,-650,0.431418776512146,0.568581223487854,Wang Cong,-650.0,0.568581223487854,1.4159451484680174,-0.34394474212939924,Wang Cong,True,0.15384615384615385,False,favorite cap (-650 <= -400),False,True
2025-06-07,Ariane Lipski,Cong Wang,430,-590,,,,,,,,,,,False,min_fights,True,
2025-06-07,Jeka Saragih,Joo Sang Yoo,420,-560,,,,,,,,,,,False,min_fights,True,
2025-06-07,Quillan Salkilld,Yanal Ashmouz,-420,330,0.6424350887537003,0.35756491124629974,Quillan Salkilld,-420.0,0.6424350887537003,-0.20460417582875207,0.5375291183590889,Quillan Salkilld,True,0.23809523809523808,False,min_fights,False,False
2025-06-07,Mark Choinski,Marquel Mederos,130,-154,0.2538934051990509,0.7461065948009491,Marquel Mederos,-154.0,0.7461065948009491,-0.4160451680421829,0.2305913966197472,MarQuel Mederos,True,0.6493506493506493,False,min_fights,False,False
2025-08-16,Drakkar Klose,Edson Barboza,-104,-112,0.5013920664787292,0.49860793352127075,Drakkar Klose,-104.0,0.5013920664787292,-0.016500177291723372,-0.05620641154902317,Drakkar Klose,True,0.9615384615384616,False,favorite confidence (50.1% < 70.0%),False,False
2025-08-16,Dione Barbosa,Karine Silva,168,-200,0.33493122458457947,0.6650687754154205,Karine Silva,-200.0,0.6650687754154205,-0.10238431811332704,-0.0023968368768692017,Karine Silva,True,0.5,False,favorite confidence (66.5% < 70.0%),False,True
2025-08-16,Alibi Idiris,Joseph Morales,-500,385,0.5477301627397537,0.4522698372602463,Alibi Idiris,-500.0,0.5477301627397537,-0.3427238047122955,1.1935087107121944,Joseph Morales,False,-1.0,False,min_fights,False,False
2025-08-16,Khamzat Chimaev,Dricus Du Plessis,-500,385,0.7189105302095413,0.2810894697904587,Khamzat Chimaev,-500.0,0.7189105302095413,-0.1373073637485504,0.3632839284837246,Khamzat Chimaev,True,0.2,False,favorite cap (-500 <= -400),False,False
